1,"SELECT TOP # p.oii_#_reqw, p.oii_#_reqw_err   FROM galsSpecLine AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.oii_#_reqw/ p.oii_#_reqw_err > #"
2019-04-11 17:27:00,1
