1,"SELECT TOP # p.objId, p.ra, p.dec, s.z as cz, p.dered_g as g, p.dered_r as r FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE   s.z between # and #"
2019-04-11 16:37:00,1
