4,"SELECT ra, dec, wx, wy, w3mag FROM WISE_allsky WHERE w3mag < #"
2019-04-11 15:07:00,1
2019-04-11 15:13:00,1
2019-04-11 15:48:00,1
2019-04-11 15:52:00,1
