1,"SELECT     p.objID, p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z, p.modelMagErr_u, p.modelMagErr_g, p.modelMagErr_r, p.modelMagErr_i, p.modelMagErr_z, p.dered_u, p.dered_r into mydb.SNIaInfo from mydb.SNIaCoords u   JOIN DR7.TargGalaxy p ON p.ra = u.ra AND p.dec = u.dec"
2019-07-03 11:36:00,1
