1298,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-07-03 00:00:00,2
2019-07-03 00:03:00,3
2019-07-03 00:06:00,2
2019-07-03 00:07:00,2
2019-07-03 00:10:00,2
2019-07-03 00:13:00,3
2019-07-03 00:16:00,2
2019-07-03 00:17:00,2
2019-07-03 00:20:00,2
2019-07-03 00:23:00,3
2019-07-03 00:26:00,2
2019-07-03 00:27:00,2
2019-07-03 00:30:00,2
2019-07-03 00:33:00,3
2019-07-03 00:36:00,2
2019-07-03 00:37:00,2
2019-07-03 00:40:00,2
2019-07-03 00:43:00,3
2019-07-03 00:46:00,2
2019-07-03 00:47:00,2
2019-07-03 00:50:00,2
2019-07-03 00:53:00,3
2019-07-03 00:56:00,2
2019-07-03 00:57:00,2
2019-07-03 01:00:00,2
2019-07-03 01:03:00,3
2019-07-03 01:06:00,2
2019-07-03 01:07:00,2
2019-07-03 01:10:00,2
2019-07-03 01:13:00,3
2019-07-03 01:16:00,2
2019-07-03 01:17:00,2
2019-07-03 01:20:00,2
2019-07-03 01:23:00,3
2019-07-03 01:26:00,2
2019-07-03 01:27:00,2
2019-07-03 01:30:00,2
2019-07-03 01:33:00,3
2019-07-03 01:36:00,2
2019-07-03 01:37:00,2
2019-07-03 01:40:00,2
2019-07-03 01:43:00,3
2019-07-03 01:46:00,2
2019-07-03 01:47:00,2
2019-07-03 01:50:00,2
2019-07-03 01:53:00,3
2019-07-03 01:56:00,2
2019-07-03 01:57:00,2
2019-07-03 02:00:00,2
2019-07-03 02:03:00,3
2019-07-03 02:06:00,2
2019-07-03 02:07:00,2
2019-07-03 02:10:00,2
2019-07-03 02:13:00,3
2019-07-03 02:16:00,2
2019-07-03 02:17:00,2
2019-07-03 02:20:00,2
2019-07-03 02:23:00,3
2019-07-03 02:26:00,2
2019-07-03 02:27:00,2
2019-07-03 02:30:00,2
2019-07-03 02:33:00,3
2019-07-03 02:36:00,2
2019-07-03 02:37:00,2
2019-07-03 02:40:00,2
2019-07-03 02:43:00,3
2019-07-03 02:46:00,2
2019-07-03 02:47:00,2
2019-07-03 02:50:00,2
2019-07-03 02:53:00,3
2019-07-03 02:56:00,2
2019-07-03 02:57:00,2
2019-07-03 03:00:00,2
2019-07-03 03:03:00,3
2019-07-03 03:06:00,2
2019-07-03 03:07:00,2
2019-07-03 03:10:00,2
2019-07-03 03:13:00,3
2019-07-03 03:16:00,2
2019-07-03 03:17:00,2
2019-07-03 03:20:00,2
2019-07-03 03:23:00,3
2019-07-03 03:26:00,2
2019-07-03 03:27:00,2
2019-07-03 03:30:00,2
2019-07-03 03:33:00,3
2019-07-03 03:36:00,2
2019-07-03 03:37:00,2
2019-07-03 03:40:00,2
2019-07-03 03:43:00,3
2019-07-03 03:46:00,2
2019-07-03 03:47:00,2
2019-07-03 03:50:00,2
2019-07-03 03:53:00,3
2019-07-03 03:56:00,2
2019-07-03 03:57:00,2
2019-07-03 04:00:00,2
2019-07-03 04:03:00,3
2019-07-03 04:06:00,2
2019-07-03 04:07:00,2
2019-07-03 04:10:00,2
2019-07-03 04:13:00,3
2019-07-03 04:16:00,2
2019-07-03 04:17:00,2
2019-07-03 04:20:00,2
2019-07-03 04:23:00,3
2019-07-03 04:26:00,2
2019-07-03 04:27:00,2
2019-07-03 04:30:00,2
2019-07-03 04:33:00,3
2019-07-03 04:36:00,2
2019-07-03 04:37:00,2
2019-07-03 04:40:00,2
2019-07-03 04:43:00,3
2019-07-03 04:46:00,2
2019-07-03 04:47:00,2
2019-07-03 04:50:00,2
2019-07-03 04:53:00,3
2019-07-03 04:56:00,2
2019-07-03 04:57:00,2
2019-07-03 05:00:00,2
2019-07-03 05:03:00,3
2019-07-03 05:06:00,2
2019-07-03 05:07:00,2
2019-07-03 05:10:00,2
2019-07-03 05:13:00,3
2019-07-03 05:16:00,2
2019-07-03 05:17:00,2
2019-07-03 05:20:00,2
2019-07-03 05:23:00,3
2019-07-03 05:26:00,2
2019-07-03 05:27:00,2
2019-07-03 05:30:00,2
2019-07-03 05:33:00,3
2019-07-03 05:36:00,2
2019-07-03 05:37:00,2
2019-07-03 05:40:00,2
2019-07-03 05:43:00,3
2019-07-03 05:46:00,2
2019-07-03 05:47:00,2
2019-07-03 05:50:00,2
2019-07-03 05:53:00,3
2019-07-03 05:56:00,2
2019-07-03 05:57:00,2
2019-07-03 06:00:00,1
2019-07-03 06:01:00,1
2019-07-03 06:03:00,3
2019-07-03 06:06:00,2
2019-07-03 06:07:00,2
2019-07-03 06:10:00,2
2019-07-03 06:13:00,3
2019-07-03 06:16:00,2
2019-07-03 06:17:00,2
2019-07-03 06:20:00,2
2019-07-03 06:23:00,3
2019-07-03 06:26:00,2
2019-07-03 06:27:00,2
2019-07-03 06:31:00,2
2019-07-03 06:33:00,3
2019-07-03 06:36:00,2
2019-07-03 06:37:00,2
2019-07-03 06:41:00,2
2019-07-03 06:43:00,3
2019-07-03 06:46:00,2
2019-07-03 06:47:00,2
2019-07-03 06:51:00,2
2019-07-03 06:53:00,3
2019-07-03 06:56:00,2
2019-07-03 06:57:00,2
2019-07-03 07:01:00,2
2019-07-03 07:03:00,3
2019-07-03 07:06:00,2
2019-07-03 07:07:00,2
2019-07-03 07:11:00,2
2019-07-03 07:13:00,3
2019-07-03 07:16:00,2
2019-07-03 07:17:00,2
2019-07-03 07:21:00,2
2019-07-03 07:23:00,3
2019-07-03 07:26:00,2
2019-07-03 07:27:00,2
2019-07-03 07:31:00,2
2019-07-03 07:33:00,3
2019-07-03 07:36:00,2
2019-07-03 07:37:00,2
2019-07-03 07:41:00,2
2019-07-03 07:43:00,3
2019-07-03 07:46:00,2
2019-07-03 07:47:00,2
2019-07-03 07:51:00,2
2019-07-03 07:53:00,3
2019-07-03 07:56:00,2
2019-07-03 07:57:00,2
2019-07-03 08:01:00,2
2019-07-03 08:03:00,3
2019-07-03 08:06:00,2
2019-07-03 08:07:00,2
2019-07-03 08:11:00,2
2019-07-03 08:13:00,3
2019-07-03 08:16:00,2
2019-07-03 08:17:00,2
2019-07-03 08:21:00,2
2019-07-03 08:23:00,3
2019-07-03 08:26:00,2
2019-07-03 08:27:00,2
2019-07-03 08:31:00,2
2019-07-03 08:33:00,3
2019-07-03 08:36:00,2
2019-07-03 08:37:00,1
2019-07-03 08:38:00,1
2019-07-03 08:41:00,2
2019-07-03 08:43:00,3
2019-07-03 08:46:00,2
2019-07-03 08:47:00,2
2019-07-03 08:51:00,2
2019-07-03 08:53:00,3
2019-07-03 08:56:00,2
2019-07-03 08:57:00,2
2019-07-03 09:01:00,2
2019-07-03 09:03:00,3
2019-07-03 09:06:00,2
2019-07-03 09:07:00,2
2019-07-03 09:11:00,2
2019-07-03 09:13:00,3
2019-07-03 09:16:00,2
2019-07-03 09:18:00,2
2019-07-03 09:21:00,2
2019-07-03 09:23:00,3
2019-07-03 09:26:00,2
2019-07-03 09:27:00,2
2019-07-03 09:31:00,2
2019-07-03 09:33:00,3
2019-07-03 09:36:00,2
2019-07-03 09:37:00,2
2019-07-03 09:41:00,2
2019-07-03 09:43:00,3
2019-07-03 09:46:00,2
2019-07-03 09:47:00,2
