1,"SELECT --TOP # p.objid as objid, p.ra, p.dec, p.psfMag_r, p.psfMag_g, p.psfMag_i, p.psfMag_z FROM PhotoObj as p WHERE   p.type = #  AND p.ra > # AND p.ra < #  AND p.dec > # AND p.dec < #   AND p.psfMag_g < #"
2019-07-03 03:38:00,1
