1,"SELECT G.objid as HostGal_OBJID, GN.distance as NN1 FROM Galaxy as G ra IN (SELECT r.BOSS_HEADS_RA FROM MyDB.BOSS_HEADS_RA as r )  dec IN (SELECT d.BOSS_HEADS_DEC FROM MyDB.BOSS_HEADS_DEC as d) JOIN dbo.fGetNearbyObjEq(ra,dec, #) AS GN ON G.objID = GN.objID ORDER BY distance OFFSET # ROWS /*Skip first # rows*/   FETCH NEXT # ROWS ONLY"
2019-01-04 17:17:00,1
