1,"SELECT s.specObjID, s.z, p.petromag_r - p.extinction_r FROM SpecObj s INNER JOIN PhotoObjAll p ON s.bestObjID = p.objID WHERE survey = &&& AND (s.legacy_target1 & #) <> #   AND s.z BETWEEN # AND # AND p.petromag_r > #"
2019-01-04 09:38:00,1
