1,"SELECT SpecObjID,targetObjID,objID,class,sublcass,bossPrimary,sdssPrimary,sciencePrimary,sourceType,ra,dec,z,zErr,fibermag_r,fibermagErr_r,modelMag_r,modelMagErr_r,dered_r  FROM SpecPhotoAll WHERE    class=GALAXY and   sourceType=GALAXY and   bossPrimary=# and   sdssPrimary=# and   sciencePrimary=# and   ((ra># and ra<# and dec># and dec<#) or (ra># and ra<# and dec># and dec<#) or (ra># and ra<# and dec># and dec<#) and (ra># and ra<# and dec># and dec<#) and (ra># and ra<# and dec># and dec<#))    INTO mydb.newSDSSinGAMAmatch"
2019-01-04 11:55:00,1
