1,"SELECT a.HOSTGAL_OBJID as HOSTGAL_OBJID, b.BOSS_HEADS_RA as RA, c.BOSS_HEADS_DEC as DEC into mydb.MAIN_TABLE from Host_Galaxy_OBJIDs as a, BOSS_HEADS_RA as b, BOSS_HEADS_DEC as c"
2019-01-04 16:56:00,1
