112,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-07-13 00:45:00,1
2019-07-13 01:01:00,1
2019-07-13 01:45:00,1
2019-07-13 02:45:00,1
2019-07-13 03:45:00,1
2019-07-13 04:45:00,1
2019-07-13 04:52:00,1
2019-07-13 04:53:00,2
2019-07-13 04:54:00,1
2019-07-13 04:55:00,1
2019-07-13 04:56:00,1
2019-07-13 04:58:00,1
2019-07-13 05:45:00,1
2019-07-13 06:45:00,1
2019-07-13 07:45:00,1
2019-07-13 08:12:00,9
2019-07-13 08:45:00,1
2019-07-13 08:55:00,9
2019-07-13 09:45:00,1
2019-07-13 09:46:00,9
2019-07-13 10:43:00,2
2019-07-13 10:44:00,7
2019-07-13 10:45:00,1
2019-07-13 11:45:00,1
2019-07-13 12:45:00,1
2019-07-13 13:45:00,1
2019-07-13 14:45:00,1
2019-07-13 14:48:00,1
2019-07-13 15:03:00,9
2019-07-13 15:05:00,1
2019-07-13 15:06:00,1
2019-07-13 15:07:00,1
2019-07-13 15:45:00,1
2019-07-13 15:54:00,1
2019-07-13 16:04:00,1
2019-07-13 16:05:00,2
2019-07-13 16:06:00,1
2019-07-13 16:14:00,1
2019-07-13 16:16:00,1
2019-07-13 16:18:00,1
2019-07-13 16:45:00,1
2019-07-13 17:45:00,1
2019-07-13 18:45:00,1
2019-07-13 19:16:00,9
2019-07-13 19:32:00,9
2019-07-13 19:46:00,1
2019-07-13 19:58:00,1
2019-07-13 19:59:00,8
