112,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-11-25 01:06:00,2
2019-11-25 01:07:00,4
2019-11-25 01:08:00,2
2019-11-25 01:14:00,2
2019-11-25 01:22:00,4
2019-11-25 01:23:00,5
2019-11-25 01:24:00,3
2019-11-25 01:25:00,6
2019-11-25 01:26:00,6
2019-11-25 01:27:00,2
2019-11-25 01:33:00,5
2019-11-25 01:34:00,3
2019-11-25 01:35:00,2
2019-11-25 01:39:00,2
2019-11-25 01:40:00,4
2019-11-25 01:41:00,4
2019-11-25 01:42:00,8
2019-11-25 01:43:00,2
2019-11-25 01:49:00,2
2019-11-25 01:50:00,6
2019-11-25 01:56:00,2
2019-11-25 01:58:00,5
2019-11-25 01:59:00,3
2019-11-25 02:00:00,4
2019-11-25 02:01:00,2
2019-11-25 06:56:00,4
2019-11-25 10:40:00,2
2019-11-25 10:41:00,2
2019-11-25 10:45:00,1
2019-11-25 10:53:00,1
2019-11-25 10:54:00,1
2019-11-25 10:58:00,2
2019-11-25 11:01:00,1
2019-11-25 11:13:00,2
2019-11-25 11:14:00,2
2019-11-25 15:04:00,2
2019-11-25 17:04:00,2
