1,"select PhotoObj.ra, PhotoObj.dec, from PhotoObj, SpecObjAll where PhotoObj.dec > # and PhotoObj.dec < # and (PhotoObj.ra > # and PhotoObj.ra < #) SpecObjAll.bestObjID = PhotoObj.ID"
2019-11-25 03:27:00,1
