1,"select SpecObjAll.z, SpecObjAll.ra, SpecObjAll.dec from SpecObjAll where SpecObjAll.dec > # and SpecObjAll.dec < # and (SpecObjAll.ra > #)"
2019-11-25 03:46:00,1
