1,"SELECT TOP #  p.run,p.rerun,p.camCol,p.field,p.obj  FROM ..Star AS p  JOIN dbo.fGetNearbyObjEq(#,#,#) AS b ON b.objID = P.objID  WHERE p.u > # AND p.g > # AND p.r > # AND p.i > # AND p.z > # AND p.u < # AND p.g < # AND p.r < # AND p.i < # AND p.z < #"
2019-11-25 21:04:00,1
