1,"SELECT   o.specobjid, m.objid as dr7objid, m.ra, m.dec,   o.z as REDSHIFT, o.zerr AS REDSHIFTERR into mydb.GZ1_specto_z_testing from MyDB.GZ1_to_get_z AS m   JOIN SpecObj AS o ON o.bestObjID=m.ObjID   JOIN PhotoObj AS p ON p.objid=m.objid   WHERE p.mode=#"
2019-11-25 16:54:00,1
