58,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID  AND p.u BETWEEN # AND # AND p.g BETWEEN # AND # AND p.r BETWEEN # AND # AND p.i BETWEEN # AND # AND p.z BETWEEN # AND #"
2019-11-25 14:32:00,1
2019-11-25 14:34:00,1
2019-11-25 14:36:00,1
2019-11-25 14:38:00,1
2019-11-25 14:40:00,1
2019-11-25 14:41:00,1
2019-11-25 14:43:00,1
2019-11-25 14:44:00,1
2019-11-25 14:46:00,1
2019-11-25 14:47:00,1
2019-11-25 14:48:00,1
2019-11-25 14:50:00,1
2019-11-25 14:51:00,1
2019-11-25 14:52:00,1
2019-11-25 14:53:00,1
2019-11-25 14:54:00,1
2019-11-25 14:55:00,1
2019-11-25 14:56:00,1
2019-11-25 14:57:00,1
2019-11-25 14:58:00,1
2019-11-25 14:59:00,1
2019-11-25 15:00:00,1
2019-11-25 15:01:00,1
2019-11-25 15:02:00,1
2019-11-25 15:03:00,1
2019-11-25 15:05:00,1
2019-11-25 15:08:00,1
2019-11-25 15:09:00,1
2019-11-25 15:10:00,1
2019-11-25 15:12:00,1
2019-11-25 15:13:00,1
2019-11-25 15:14:00,1
2019-11-25 15:15:00,1
2019-11-25 15:16:00,1
2019-11-25 15:17:00,1
2019-11-25 15:18:00,1
2019-11-25 15:19:00,1
2019-11-25 15:20:00,1
2019-11-25 15:21:00,2
2019-11-25 15:22:00,1
2019-11-25 15:24:00,1
2019-11-25 15:25:00,1
2019-11-25 15:30:00,1
2019-11-25 15:36:00,2
2019-11-25 15:37:00,1
2019-11-25 15:38:00,1
2019-11-25 15:41:00,2
2019-11-25 15:42:00,1
2019-11-25 15:43:00,1
2019-11-25 15:44:00,1
2019-11-25 15:45:00,1
2019-11-25 15:46:00,1
2019-11-25 15:47:00,3
