1,"SELECT g.objid,g.ra,g.dec,g.insidemask,g.rerun,g.run,g.camcol, g.field, g.probpsf,g.psfmag_r,g.psfmagerr_r,g.cmodelMag_r,g.cmodelmagerr_r,p.z,p.zerr into mydb.DR1#NGH from GalaxyTag as g JOIN Photoz as p on g.ObjId = p.ObjID WHERE g.ra between # and # AND g.type = # AND g.cmodelmag_r < #"
2019-11-25 04:44:00,1
