1450,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-11-25 17:04:00,1
2019-11-25 17:11:00,2
2019-11-25 17:12:00,2
2019-11-25 17:15:00,1
2019-11-25 17:16:00,4
2019-11-25 17:17:00,14
2019-11-25 17:18:00,14
2019-11-25 17:19:00,15
2019-11-25 17:20:00,16
2019-11-25 17:21:00,15
2019-11-25 17:22:00,14
2019-11-25 17:23:00,14
2019-11-25 17:24:00,29
2019-11-25 17:25:00,40
2019-11-25 17:26:00,38
2019-11-25 17:27:00,37
2019-11-25 17:28:00,43
2019-11-25 17:29:00,62
2019-11-25 17:30:00,74
2019-11-25 17:31:00,70
2019-11-25 17:32:00,60
2019-11-25 17:33:00,66
2019-11-25 17:34:00,63
2019-11-25 17:35:00,63
2019-11-25 17:36:00,55
2019-11-25 17:37:00,58
2019-11-25 17:38:00,52
2019-11-25 17:39:00,51
2019-11-25 17:40:00,52
2019-11-25 17:41:00,48
2019-11-25 17:42:00,41
2019-11-25 17:43:00,31
2019-11-25 17:44:00,33
2019-11-25 17:45:00,14
2019-11-25 17:46:00,14
2019-11-25 17:47:00,15
2019-11-25 17:48:00,14
2019-11-25 17:49:00,14
2019-11-25 17:50:00,13
2019-11-25 17:51:00,2
2019-11-25 18:00:00,7
2019-11-25 18:01:00,19
2019-11-25 18:02:00,16
2019-11-25 18:03:00,18
2019-11-25 18:04:00,19
2019-11-25 18:05:00,17
2019-11-25 18:06:00,20
2019-11-25 18:07:00,18
2019-11-25 18:08:00,20
2019-11-25 18:09:00,19
2019-11-25 18:10:00,13
