1,"SELECT galaxy.objId, galaxy.ra, galaxy.dec, galaxy.dered_r as r, galaxy.dered_u as u, galaxy.dered_g as g, SpecObj.z, SpecObj.plate, SpecObj.mjd, SpecObj.fiberid FROM galaxy     JOIN SpecObj ON SpecObj.besobjid = galaxy.objid WHERE galaxy.z < # and # < galaxy.r and galaxy.r < # and galaxy.u-galaxy.g > # and galaxy.u-galaxy.g < #"
2019-11-25 13:43:00,1
