1,"select SpecObjAll.z, SpecObjAll.ra, SpecObjAll.dec from SpecObjAll SpecObjAll.dec > # and SpecObjAll.dec < # and (SpecObjAll.ra > # and SpecObjAll.ra < #)"
2019-11-25 03:38:00,1
