913,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-03-09 01:30:00,1
2019-03-09 01:31:00,9
2019-03-09 01:38:00,1
2019-03-09 13:47:00,11
2019-03-09 13:48:00,19
2019-03-09 13:49:00,18
2019-03-09 13:50:00,20
2019-03-09 13:51:00,21
2019-03-09 13:52:00,21
2019-03-09 13:53:00,18
2019-03-09 13:54:00,16
2019-03-09 13:55:00,11
2019-03-09 13:56:00,13
2019-03-09 13:57:00,22
2019-03-09 13:58:00,21
2019-03-09 13:59:00,20
2019-03-09 14:00:00,21
2019-03-09 14:01:00,21
2019-03-09 14:02:00,20
2019-03-09 14:03:00,21
2019-03-09 14:04:00,19
2019-03-09 14:05:00,22
2019-03-09 14:06:00,22
2019-03-09 14:07:00,22
2019-03-09 14:08:00,23
2019-03-09 14:09:00,19
2019-03-09 14:10:00,21
2019-03-09 14:11:00,21
2019-03-09 14:12:00,21
2019-03-09 14:13:00,23
2019-03-09 14:14:00,22
2019-03-09 14:15:00,22
2019-03-09 14:16:00,22
2019-03-09 14:17:00,22
2019-03-09 14:18:00,23
2019-03-09 14:19:00,22
2019-03-09 14:20:00,22
2019-03-09 14:21:00,22
2019-03-09 14:22:00,22
2019-03-09 14:23:00,22
2019-03-09 14:24:00,22
2019-03-09 14:25:00,20
2019-03-09 14:26:00,22
2019-03-09 14:27:00,21
2019-03-09 14:28:00,22
2019-03-09 14:29:00,20
2019-03-09 14:30:00,20
2019-03-09 14:31:00,7
