89,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-03-09 03:29:00,1
2019-03-09 05:05:00,1
2019-03-09 05:06:00,4
2019-03-09 05:07:00,5
2019-03-09 05:08:00,3
2019-03-09 05:09:00,6
2019-03-09 05:10:00,3
2019-03-09 05:12:00,3
2019-03-09 05:13:00,3
2019-03-09 05:14:00,4
2019-03-09 05:15:00,3
2019-03-09 05:16:00,4
2019-03-09 05:17:00,3
2019-03-09 05:18:00,6
2019-03-09 05:19:00,4
2019-03-09 05:20:00,4
2019-03-09 05:21:00,2
2019-03-09 05:22:00,3
2019-03-09 05:23:00,2
2019-03-09 05:24:00,5
2019-03-09 05:25:00,5
2019-03-09 05:26:00,5
2019-03-09 05:27:00,2
2019-03-09 05:28:00,3
2019-03-09 13:31:00,2
2019-03-09 13:32:00,2
2019-03-09 16:33:00,1
