24,select objid from photoobj where photoobj.dec between # and # and photoobj.ra between # and #
2019-03-09 10:40:00,1
2019-03-09 10:51:00,1
2019-03-09 11:39:00,4
2019-03-09 12:30:00,2
2019-03-09 19:28:00,16
