95,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-03-09 00:59:00,1
2019-03-09 01:56:00,1
2019-03-09 01:59:00,1
2019-03-09 02:59:00,1
2019-03-09 03:06:00,9
2019-03-09 03:58:00,1
2019-03-09 04:41:00,9
2019-03-09 04:58:00,1
2019-03-09 05:58:00,1
2019-03-09 06:58:00,1
2019-03-09 07:57:00,1
2019-03-09 08:59:00,1
2019-03-09 09:58:00,1
2019-03-09 10:59:00,1
2019-03-09 11:58:00,1
2019-03-09 12:03:00,18
2019-03-09 12:58:00,1
2019-03-09 13:58:00,1
2019-03-09 14:58:00,1
2019-03-09 15:22:00,8
2019-03-09 15:23:00,1
2019-03-09 15:58:00,1
2019-03-09 16:24:00,9
2019-03-09 16:58:00,1
2019-03-09 17:58:00,10
2019-03-09 18:04:00,9
2019-03-09 18:35:00,1
2019-03-09 18:37:00,2
2019-03-09 18:58:00,1
