95,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-07-27 00:45:00,1
2019-07-27 01:47:00,1
2019-07-27 02:35:00,9
2019-07-27 02:45:00,1
2019-07-27 03:46:00,1
2019-07-27 04:46:00,1
2019-07-27 05:45:00,1
2019-07-27 06:32:00,1
2019-07-27 06:45:00,1
2019-07-27 07:45:00,1
2019-07-27 08:45:00,1
2019-07-27 09:16:00,9
2019-07-27 09:47:00,1
2019-07-27 10:46:00,1
2019-07-27 11:46:00,1
2019-07-27 12:46:00,1
2019-07-27 13:46:00,1
2019-07-27 14:46:00,1
2019-07-27 15:19:00,1
2019-07-27 15:21:00,1
2019-07-27 15:23:00,3
2019-07-27 15:24:00,1
2019-07-27 15:45:00,1
2019-07-27 15:56:00,9
2019-07-27 16:43:00,9
2019-07-27 16:45:00,1
2019-07-27 16:46:00,9
2019-07-27 16:57:00,1
2019-07-27 16:59:00,3
2019-07-27 17:00:00,7
2019-07-27 17:01:00,2
2019-07-27 17:04:00,2
2019-07-27 17:06:00,1
2019-07-27 17:07:00,1
2019-07-27 17:08:00,2
2019-07-27 17:09:00,1
2019-07-27 17:10:00,1
2019-07-27 17:12:00,2
2019-07-27 17:45:00,1
2019-07-27 18:45:00,1
2019-07-27 19:45:00,1
