3358,"select  	r.run, r.rerun, r.camcol, r.field, f.fieldId, r.stripe, r.strip,  	r.ra, r.dec, r.raMin, r.raMax, r.decMin, r.decMax,  	r.mu, r.nu, r.incl, r.node, 	r.a, r.b, r.c, r.d, r.e, r.f,  	f.quality, 	f.a_u, f.b_u, f.c_u, f.d_u, f.e_u, f.f_u, 	f.a_g, f.b_g, f.c_g, f.d_g, f.e_g, f.f_g, 	f.a_r, f.b_r, f.c_r, f.d_r, f.e_r, f.f_r, 	f.a_i, f.b_i, f.c_i, f.d_i, f.e_i, f.f_i, 	f.a_z, f.b_z, f.c_z, f.d_z, f.e_z, f.f_z,   dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as u_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as g_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as r_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as i_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as z_url   from dbo.fGetNearbyFrameEq(#,#,#,#) n, Frame r, Field f   where f.fieldId=r.fieldId and r.fieldId=n.fieldId and r.zoom=#"
2019-07-27 00:00:00,3
2019-07-27 00:02:00,2
2019-07-27 00:03:00,9
2019-07-27 00:06:00,3
2019-07-27 00:08:00,1
2019-07-27 00:09:00,4
2019-07-27 00:10:00,3
2019-07-27 00:12:00,2
2019-07-27 00:13:00,9
2019-07-27 00:16:00,7
2019-07-27 00:18:00,1
2019-07-27 00:20:00,3
2019-07-27 00:22:00,6
2019-07-27 00:23:00,9
2019-07-27 00:24:00,4
2019-07-27 00:26:00,3
2019-07-27 00:27:00,4
2019-07-27 00:28:00,1
2019-07-27 00:29:00,4
2019-07-27 00:30:00,7
2019-07-27 00:32:00,2
2019-07-27 00:33:00,9
2019-07-27 00:34:00,2
2019-07-27 00:35:00,4
2019-07-27 00:36:00,3
2019-07-27 00:37:00,4
2019-07-27 00:38:00,1
2019-07-27 00:40:00,3
2019-07-27 00:42:00,10
2019-07-27 00:43:00,9
2019-07-27 00:45:00,4
2019-07-27 00:46:00,3
2019-07-27 00:47:00,4
2019-07-27 00:48:00,1
2019-07-27 00:50:00,3
2019-07-27 00:52:00,2
2019-07-27 00:53:00,9
2019-07-27 00:56:00,12
2019-07-27 00:57:00,4
2019-07-27 00:58:00,1
2019-07-27 01:00:00,3
2019-07-27 01:02:00,2
2019-07-27 01:03:00,9
2019-07-27 01:06:00,3
2019-07-27 01:07:00,4
2019-07-27 01:08:00,1
2019-07-27 01:09:00,4
2019-07-27 01:10:00,7
2019-07-27 01:11:00,4
2019-07-27 01:12:00,2
2019-07-27 01:13:00,9
2019-07-27 01:16:00,3
2019-07-27 01:18:00,1
2019-07-27 01:20:00,3
2019-07-27 01:22:00,2
2019-07-27 01:23:00,9
2019-07-27 01:25:00,4
2019-07-27 01:26:00,7
2019-07-27 01:28:00,1
2019-07-27 01:30:00,3
2019-07-27 01:32:00,2
2019-07-27 01:33:00,9
2019-07-27 01:34:00,2
2019-07-27 01:36:00,3
2019-07-27 01:38:00,1
2019-07-27 01:40:00,3
2019-07-27 01:42:00,2
2019-07-27 01:43:00,9
2019-07-27 01:46:00,3
2019-07-27 01:47:00,4
2019-07-27 01:48:00,1
2019-07-27 01:50:00,3
2019-07-27 01:51:00,4
2019-07-27 01:52:00,2
2019-07-27 01:53:00,9
2019-07-27 01:55:00,5
2019-07-27 01:56:00,3
2019-07-27 01:58:00,1
2019-07-27 02:00:00,3
2019-07-27 02:02:00,2
2019-07-27 02:03:00,8
2019-07-27 02:04:00,1
2019-07-27 02:06:00,3
2019-07-27 02:08:00,1
2019-07-27 02:10:00,3
2019-07-27 02:13:00,11
2019-07-27 02:16:00,3
2019-07-27 02:18:00,1
2019-07-27 02:20:00,3
2019-07-27 02:23:00,10
