12,"select name, type, description from DBObjects where  type in (&&&,&&&) and access=&&& and UPPER(name) like &&&"
2019-07-27 16:23:00,1
2019-07-27 21:08:00,6
2019-07-27 21:19:00,3
2019-07-27 22:39:00,1
2019-07-27 23:19:00,1
