1033,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-07-27 00:00:00,1
2019-07-27 00:02:00,2
2019-07-27 00:03:00,1
2019-07-27 00:05:00,1
2019-07-27 00:06:00,1
2019-07-27 00:07:00,1
2019-07-27 00:11:00,1
2019-07-27 00:14:00,2
2019-07-27 00:16:00,1
2019-07-27 00:19:00,1
2019-07-27 00:23:00,1
2019-07-27 00:26:00,1
2019-07-27 00:29:00,1
2019-07-27 00:32:00,2
2019-07-27 00:35:00,1
2019-07-27 00:37:00,1
2019-07-27 00:41:00,1
2019-07-27 00:42:00,1
2019-07-27 00:46:00,1
2019-07-27 00:49:00,1
2019-07-27 00:53:00,1
2019-07-27 00:56:00,1
2019-07-27 01:00:00,1
2019-07-27 01:03:00,1
2019-07-27 01:06:00,1
2019-07-27 01:07:00,1
2019-07-27 01:11:00,1
2019-07-27 01:14:00,1
2019-07-27 01:15:00,1
2019-07-27 01:19:00,1
2019-07-27 01:22:00,1
2019-07-27 01:23:00,1
2019-07-27 01:24:00,2
2019-07-27 01:25:00,1
2019-07-27 01:26:00,2
2019-07-27 01:27:00,2
2019-07-27 01:28:00,2
2019-07-27 01:29:00,1
2019-07-27 01:30:00,1
2019-07-27 01:31:00,1
2019-07-27 01:32:00,1
2019-07-27 01:34:00,1
2019-07-27 01:36:00,1
2019-07-27 01:39:00,1
2019-07-27 01:40:00,1
2019-07-27 01:42:00,2
2019-07-27 01:43:00,1
2019-07-27 01:44:00,1
2019-07-27 01:45:00,1
2019-07-27 01:47:00,1
2019-07-27 01:50:00,1
2019-07-27 01:53:00,1
2019-07-27 01:56:00,1
2019-07-27 01:59:00,1
2019-07-27 02:00:00,1
2019-07-27 02:02:00,1
2019-07-27 02:05:00,1
2019-07-27 02:07:00,1
2019-07-27 02:10:00,1
2019-07-27 02:13:00,1
2019-07-27 02:15:00,1
2019-07-27 02:17:00,1
2019-07-27 02:19:00,1
2019-07-27 02:20:00,1
2019-07-27 02:21:00,2
2019-07-27 02:22:00,1
2019-07-27 02:23:00,2
2019-07-27 02:25:00,1
2019-07-27 02:26:00,1
2019-07-27 02:27:00,1
2019-07-27 02:28:00,2
2019-07-27 02:30:00,1
2019-07-27 02:31:00,1
2019-07-27 02:32:00,1
2019-07-27 02:34:00,1
2019-07-27 02:35:00,1
2019-07-27 02:36:00,2
2019-07-27 02:37:00,1
2019-07-27 02:39:00,2
2019-07-27 02:40:00,1
2019-07-27 02:41:00,1
2019-07-27 02:42:00,1
2019-07-27 02:43:00,1
2019-07-27 02:44:00,1
2019-07-27 02:46:00,1
2019-07-27 02:47:00,2
2019-07-27 02:48:00,3
2019-07-27 02:49:00,3
