131,select * from Photoz where objid=#
2019-03-04 00:01:00,1
2019-03-04 00:05:00,5
2019-03-04 00:08:00,1
2019-03-04 00:28:00,1
2019-03-04 00:45:00,1
2019-03-04 00:51:00,1
2019-03-04 00:53:00,1
2019-03-04 00:58:00,1
2019-03-04 01:10:00,1
2019-03-04 01:11:00,1
2019-03-04 01:25:00,1
2019-03-04 01:32:00,1
2019-03-04 01:35:00,1
2019-03-04 01:39:00,4
2019-03-04 01:53:00,1
2019-03-04 02:19:00,1
2019-03-04 02:31:00,1
2019-03-04 02:33:00,4
2019-03-04 02:41:00,1
2019-03-04 02:42:00,1
2019-03-04 02:57:00,1
2019-03-04 02:59:00,1
2019-03-04 03:23:00,1
2019-03-04 03:27:00,1
2019-03-04 04:08:00,1
2019-03-04 04:09:00,1
2019-03-04 04:21:00,1
2019-03-04 04:49:00,1
2019-03-04 04:52:00,1
2019-03-04 05:08:00,1
2019-03-04 05:29:00,1
2019-03-04 05:44:00,2
2019-03-04 06:02:00,1
2019-03-04 06:25:00,1
2019-03-04 06:44:00,1
2019-03-04 06:59:00,1
2019-03-04 07:04:00,1
2019-03-04 07:11:00,1
2019-03-04 07:21:00,1
2019-03-04 07:26:00,1
2019-03-04 07:29:00,1
2019-03-04 07:36:00,1
2019-03-04 07:38:00,1
2019-03-04 08:10:00,1
2019-03-04 08:17:00,1
2019-03-04 08:25:00,1
2019-03-04 08:45:00,1
2019-03-04 09:12:00,1
2019-03-04 09:27:00,1
2019-03-04 09:33:00,1
2019-03-04 10:10:00,1
2019-03-04 10:27:00,1
2019-03-04 10:45:00,1
2019-03-04 10:54:00,1
2019-03-04 11:14:00,1
2019-03-04 11:29:00,1
2019-03-04 12:08:00,1
2019-03-04 12:12:00,1
2019-03-04 12:21:00,1
2019-03-04 12:46:00,1
2019-03-04 13:13:00,1
2019-03-04 13:23:00,1
2019-03-04 13:48:00,1
2019-03-04 14:09:00,1
2019-03-04 14:20:00,1
2019-03-04 14:40:00,1
2019-03-04 14:43:00,1
2019-03-04 14:45:00,1
2019-03-04 15:12:00,1
2019-03-04 15:22:00,1
2019-03-04 16:18:00,1
2019-03-04 16:28:00,1
2019-03-04 17:20:00,1
2019-03-04 17:25:00,1
2019-03-04 17:35:00,1
2019-03-04 17:37:00,1
2019-03-04 17:59:00,1
2019-03-04 18:11:00,1
2019-03-04 18:13:00,1
2019-03-04 18:28:00,1
2019-03-04 18:30:00,1
2019-03-04 18:34:00,1
2019-03-04 18:41:00,1
2019-03-04 18:55:00,1
2019-03-04 18:58:00,1
2019-03-04 19:14:00,1
2019-03-04 19:37:00,2
2019-03-04 19:54:00,1
2019-03-04 20:01:00,1
2019-03-04 20:45:00,2
2019-03-04 21:08:00,1
2019-03-04 21:37:00,1
2019-03-04 21:52:00,1
2019-03-04 22:02:00,1
2019-03-04 22:04:00,1
2019-03-04 22:26:00,6
2019-03-04 22:31:00,10
2019-03-04 22:32:00,2
2019-03-04 22:51:00,1
2019-03-04 22:58:00,1
2019-03-04 23:17:00,1
2019-03-04 23:27:00,1
2019-03-04 23:59:00,1
