1,"SELECT objID, ra, dec 	psfMag_u, psfMag_g, psfMag_r, psfMag_i, psfMag_z,   psfMagErr_u, psfMagErr_g, psfMagErr_r, psfMagErr_i, psfMagErr_z,   cModelMag_u, cModelMag_g, cModelMag_r, cModelMag_i, cModelMag_z,    cModelMagErr_u, cModelMagErr_g, cModelMagErr_r, cModelMagErr_i, cModelMagErr_z INTO [myscratch:default].All_SDSSDR1#_#  FROM PhotoPrimary 	 WHERE   type = dbo.fPhotoType(&&&) AND  g < # AND clean=#"
2019-03-04 11:00:00,1
