31,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=# AND s.mjd=# AND s.fiberid=#)"
2019-03-04 00:25:00,1
2019-03-04 00:34:00,1
2019-03-04 00:42:00,1
2019-03-04 00:48:00,1
2019-03-04 00:57:00,1
2019-03-04 01:05:00,1
2019-03-04 11:50:00,1
2019-03-04 12:00:00,1
2019-03-04 12:18:00,1
2019-03-04 12:26:00,1
2019-03-04 12:33:00,1
2019-03-04 12:42:00,1
2019-03-04 12:57:00,1
2019-03-04 13:06:00,1
2019-03-04 13:15:00,1
2019-03-04 13:28:00,1
2019-03-04 13:44:00,1
2019-03-04 13:52:00,1
2019-03-04 14:06:00,1
2019-03-04 14:15:00,1
2019-03-04 14:22:00,1
2019-03-04 14:26:00,1
2019-03-04 14:31:00,1
2019-03-04 14:51:00,1
2019-03-04 14:53:00,1
2019-03-04 14:59:00,1
2019-03-04 15:01:00,1
2019-03-04 15:27:00,1
2019-03-04 15:36:00,1
2019-03-04 16:03:00,1
2019-03-04 16:10:00,1
