145,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-03-04 01:01:00,1
2019-03-04 01:13:00,8
2019-03-04 01:14:00,1
2019-03-04 01:27:00,9
2019-03-04 01:59:00,1
2019-03-04 02:12:00,9
2019-03-04 03:00:00,1
2019-03-04 03:58:00,1
2019-03-04 04:59:00,1
2019-03-04 05:30:00,9
2019-03-04 06:00:00,1
2019-03-04 06:10:00,3
2019-03-04 06:39:00,3
2019-03-04 07:00:00,3
2019-03-04 07:02:00,1
2019-03-04 07:38:00,6
2019-03-04 07:59:00,1
2019-03-04 08:49:00,1
2019-03-04 08:50:00,1
2019-03-04 08:59:00,1
2019-03-04 09:04:00,9
2019-03-04 09:10:00,9
2019-03-04 09:15:00,18
2019-03-04 09:59:00,2
2019-03-04 10:58:00,1
2019-03-04 11:59:00,1
2019-03-04 12:27:00,9
2019-03-04 12:59:00,1
2019-03-04 13:35:00,9
2019-03-04 13:58:00,1
2019-03-04 14:59:00,1
2019-03-04 15:01:00,1
2019-03-04 15:02:00,8
2019-03-04 15:59:00,1
2019-03-04 16:58:00,1
2019-03-04 17:00:00,9
2019-03-04 17:58:00,1
2019-03-04 18:59:00,1
