69,select * from sppLines where specObjId=#
2019-03-04 01:35:00,9
2019-03-04 01:36:00,13
2019-03-04 01:37:00,15
2019-03-04 01:38:00,4
2019-03-04 02:07:00,1
2019-03-04 02:16:00,1
2019-03-04 02:30:00,4
2019-03-04 03:35:00,1
2019-03-04 03:44:00,1
2019-03-04 07:17:00,1
2019-03-04 09:13:00,1
2019-03-04 09:45:00,1
2019-03-04 09:53:00,1
2019-03-04 11:15:00,1
2019-03-04 12:03:00,1
2019-03-04 13:08:00,1
2019-03-04 14:00:00,1
2019-03-04 14:03:00,1
2019-03-04 19:06:00,1
2019-03-04 19:08:00,2
2019-03-04 19:27:00,1
2019-03-04 19:36:00,1
2019-03-04 20:14:00,1
2019-03-04 20:22:00,1
2019-03-04 21:02:00,2
2019-03-04 21:18:00,1
2019-03-04 23:28:00,1
