43,select * from SpecObjAll where specObjId=#
2019-03-04 02:14:00,9
2019-03-04 03:41:00,1
2019-03-04 05:36:00,1
2019-03-04 09:14:00,1
2019-03-04 09:57:00,1
2019-03-04 10:45:00,1
2019-03-04 11:13:00,1
2019-03-04 12:00:00,1
2019-03-04 12:38:00,1
2019-03-04 13:14:00,1
2019-03-04 14:08:00,1
2019-03-04 14:38:00,1
2019-03-04 14:47:00,1
2019-03-04 15:36:00,1
2019-03-04 15:50:00,1
2019-03-04 16:21:00,1
2019-03-04 16:41:00,1
2019-03-04 16:48:00,1
2019-03-04 18:18:00,1
2019-03-04 18:39:00,1
2019-03-04 19:41:00,1
2019-03-04 20:18:00,1
2019-03-04 20:29:00,1
2019-03-04 20:34:00,1
2019-03-04 20:59:00,1
2019-03-04 21:01:00,1
2019-03-04 22:14:00,1
2019-03-04 22:57:00,1
2019-03-04 23:00:00,1
2019-03-04 23:02:00,1
2019-03-04 23:13:00,1
2019-03-04 23:15:00,1
2019-03-04 23:17:00,1
2019-03-04 23:18:00,1
2019-03-04 23:23:00,1
