1,"SELECT     o.ra,o.dec,o.petromag_r,o.extinction_r,o.petrorad_r      into mydb.petromags_# FROM MyDB.ra_dec_# AS m    CROSS APPLY dbo.fGetNearestObjEq( m.ps1_ra, m.ps1_dec, #) AS n    JOIN PhotoObjall AS o ON n.objid=o.objid"
2019-03-04 11:29:00,1
