1,"SELECT specObjID,ra,dec,z,zErr,class,subclass  FROM SPECPHOTOALL  WHERE ra BETWEEN #. and #. AND dec BETWEEN # and # AND class=&&& AND zwarning = dbo.fSpecZWarning(&&&)"
2019-03-04 05:09:00,1
