1,"SELECT p.objID, s.z as redshift, p.r INTO lrgs FROM SpecObjAll as s, Galaxy as p WHERE   p.objID=s.bestObjID AND   s.specClass=# AND   s.z > # AND p.r < # ORDER BY p.objID"
2019-03-04 08:24:00,1
