1,"SELECT TOP #  	      objID,field, ra, dec, dered_u, dered_g, dered_r, dered_i, dered_z, extinction_u, extinction_g, extinction_r, extinction_i, extinction_z into mydb.MyTable_# from PhotoObjAll"
2019-03-04 10:32:00,1
