117,select * from Photoz where objid=#
2019-03-06 00:07:00,1
2019-03-06 00:16:00,1
2019-03-06 00:58:00,1
2019-03-06 01:12:00,1
2019-03-06 01:17:00,1
2019-03-06 01:24:00,1
2019-03-06 01:30:00,1
2019-03-06 01:58:00,1
2019-03-06 02:04:00,1
2019-03-06 02:05:00,1
2019-03-06 02:22:00,1
2019-03-06 03:03:00,1
2019-03-06 03:27:00,1
2019-03-06 04:02:00,1
2019-03-06 04:22:00,1
2019-03-06 04:24:00,1
2019-03-06 05:04:00,1
2019-03-06 05:06:00,1
2019-03-06 05:59:00,1
2019-03-06 06:22:00,1
2019-03-06 06:42:00,1
2019-03-06 06:43:00,1
2019-03-06 06:47:00,1
2019-03-06 07:22:00,1
2019-03-06 07:31:00,2
2019-03-06 07:46:00,1
2019-03-06 08:20:00,1
2019-03-06 08:27:00,1
2019-03-06 08:44:00,1
2019-03-06 09:04:00,1
2019-03-06 09:12:00,1
2019-03-06 10:04:00,1
2019-03-06 10:27:00,1
2019-03-06 10:31:00,1
2019-03-06 10:33:00,1
2019-03-06 10:37:00,1
2019-03-06 10:50:00,1
2019-03-06 11:09:00,1
2019-03-06 11:14:00,1
2019-03-06 11:29:00,1
2019-03-06 11:49:00,10
2019-03-06 12:02:00,1
2019-03-06 12:25:00,1
2019-03-06 12:50:00,1
2019-03-06 12:59:00,1
2019-03-06 13:04:00,1
2019-03-06 13:12:00,1
2019-03-06 13:21:00,1
2019-03-06 13:28:00,1
2019-03-06 13:33:00,1
2019-03-06 13:57:00,1
2019-03-06 14:23:00,1
2019-03-06 14:27:00,1
2019-03-06 14:40:00,1
2019-03-06 14:53:00,1
2019-03-06 15:07:00,1
2019-03-06 15:11:00,1
2019-03-06 15:38:00,1
2019-03-06 15:43:00,1
2019-03-06 16:14:00,1
2019-03-06 16:21:00,1
2019-03-06 16:27:00,2
2019-03-06 16:30:00,1
2019-03-06 17:21:00,1
2019-03-06 17:25:00,1
2019-03-06 17:31:00,1
2019-03-06 18:06:00,1
2019-03-06 18:10:00,1
2019-03-06 18:30:00,1
2019-03-06 18:32:00,1
2019-03-06 18:36:00,1
2019-03-06 18:40:00,1
2019-03-06 18:42:00,2
2019-03-06 18:48:00,1
2019-03-06 18:51:00,1
2019-03-06 19:02:00,1
2019-03-06 19:18:00,1
2019-03-06 19:19:00,1
2019-03-06 19:26:00,1
2019-03-06 20:32:00,1
2019-03-06 20:40:00,1
2019-03-06 20:42:00,1
2019-03-06 20:57:00,1
2019-03-06 21:11:00,1
2019-03-06 21:19:00,1
2019-03-06 21:25:00,2
2019-03-06 21:26:00,1
2019-03-06 21:42:00,1
2019-03-06 21:58:00,2
2019-03-06 21:59:00,1
2019-03-06 22:09:00,2
2019-03-06 22:10:00,1
2019-03-06 22:16:00,1
2019-03-06 22:23:00,1
2019-03-06 22:33:00,1
2019-03-06 22:41:00,1
2019-03-06 22:56:00,1
2019-03-06 22:57:00,1
2019-03-06 23:01:00,1
2019-03-06 23:24:00,1
2019-03-06 23:25:00,1
2019-03-06 23:42:00,1
