24,select * from sppLines where specObjId=#
2019-03-06 00:14:00,1
2019-03-06 00:35:00,1
2019-03-06 01:56:00,1
2019-03-06 02:23:00,1
2019-03-06 02:59:00,1
2019-03-06 03:33:00,1
2019-03-06 05:30:00,1
2019-03-06 06:28:00,1
2019-03-06 06:56:00,1
2019-03-06 07:06:00,1
2019-03-06 07:23:00,1
2019-03-06 08:25:00,1
2019-03-06 10:27:00,1
2019-03-06 10:33:00,1
2019-03-06 12:22:00,1
2019-03-06 13:27:00,1
2019-03-06 15:05:00,1
2019-03-06 18:27:00,1
2019-03-06 20:30:00,1
2019-03-06 20:34:00,1
2019-03-06 21:03:00,1
2019-03-06 22:05:00,1
2019-03-06 22:24:00,1
2019-03-06 23:42:00,1
