1,"SELECT mjd,plate,fiberid,subclass,bestObjID from specobjall where ObjID=# or bestObjID=# or bestObjID=# or bestObjID=# or bestObjID=# or bestObjID=# or bestObjID=# or bestObjID=# or bestObjID=# or bestObjID=# or bestObjID=# or bestObjID=# or bestObjID=#"
2019-03-06 12:48:00,1
