108,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-03-06 00:08:00,1
2019-03-06 05:29:00,2
2019-03-06 05:54:00,1
2019-03-06 06:20:00,1
2019-03-06 07:13:00,1
2019-03-06 11:50:00,1
2019-03-06 13:00:00,1
2019-03-06 13:01:00,5
2019-03-06 13:02:00,2
2019-03-06 13:03:00,1
2019-03-06 13:04:00,3
2019-03-06 13:05:00,1
2019-03-06 13:06:00,3
2019-03-06 13:07:00,5
2019-03-06 13:08:00,2
2019-03-06 13:09:00,1
2019-03-06 13:10:00,1
2019-03-06 13:11:00,1
2019-03-06 13:13:00,1
2019-03-06 13:16:00,1
2019-03-06 13:18:00,2
2019-03-06 13:20:00,2
2019-03-06 13:22:00,2
2019-03-06 13:23:00,3
2019-03-06 13:24:00,4
2019-03-06 13:26:00,2
2019-03-06 13:28:00,1
2019-03-06 13:31:00,1
2019-03-06 13:32:00,3
2019-03-06 13:33:00,2
2019-03-06 13:34:00,3
2019-03-06 13:35:00,2
2019-03-06 13:36:00,2
2019-03-06 13:37:00,1
2019-03-06 13:40:00,3
2019-03-06 13:41:00,2
2019-03-06 13:42:00,2
2019-03-06 13:43:00,3
2019-03-06 13:44:00,3
2019-03-06 13:45:00,1
2019-03-06 13:46:00,1
2019-03-06 13:47:00,2
2019-03-06 13:48:00,3
2019-03-06 13:51:00,1
2019-03-06 13:52:00,1
2019-03-06 13:54:00,2
2019-03-06 13:56:00,1
2019-03-06 13:58:00,1
2019-03-06 14:00:00,1
2019-03-06 14:01:00,1
2019-03-06 14:02:00,2
2019-03-06 14:03:00,2
2019-03-06 14:04:00,2
2019-03-06 14:05:00,1
2019-03-06 14:06:00,1
2019-03-06 14:07:00,4
2019-03-06 14:08:00,1
2019-03-06 15:00:00,1
2019-03-06 19:40:00,1
