1,"SELECT count(*) as &&&,         sum( case when (Type=#) then # else # end) as &&&,         sum( case when (Type=#) then # else # end) as &&&,         sum( case when (Type not in (#,#)) then # else # end) as &&&     FROM PhotoPrimary      WHERE (b between lower and upper) and (dec between # and #)"
2019-03-06 16:40:00,1
