126,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field, s.z, s.plate, s.mjd, s.fiberID, s.specobjid, s.run2d, s.instrument FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-03-06 00:00:00,1
2019-03-06 22:12:00,5
2019-03-06 22:13:00,36
2019-03-06 22:14:00,31
2019-03-06 22:15:00,25
2019-03-06 22:16:00,28
