254,select * from fDocFunctionParams(&&&)
2019-03-06 00:54:00,1
2019-03-06 00:58:00,1
2019-03-06 01:02:00,1
2019-03-06 01:04:00,1
2019-03-06 01:06:00,1
2019-03-06 01:10:00,1
2019-03-06 01:43:00,1
2019-03-06 01:52:00,1
2019-03-06 06:33:00,1
2019-03-06 06:35:00,2
2019-03-06 06:42:00,2
2019-03-06 09:00:00,1
2019-03-06 09:07:00,12
2019-03-06 09:08:00,11
2019-03-06 09:09:00,12
2019-03-06 09:10:00,12
2019-03-06 09:11:00,6
2019-03-06 09:12:00,6
2019-03-06 09:13:00,12
2019-03-06 09:14:00,11
2019-03-06 09:15:00,12
2019-03-06 09:16:00,13
2019-03-06 09:17:00,11
2019-03-06 09:18:00,12
2019-03-06 09:19:00,11
2019-03-06 09:20:00,12
2019-03-06 09:21:00,11
2019-03-06 09:22:00,12
2019-03-06 09:23:00,12
2019-03-06 09:24:00,9
2019-03-06 09:25:00,12
2019-03-06 09:26:00,10
2019-03-06 10:50:00,1
2019-03-06 10:58:00,1
2019-03-06 11:26:00,1
2019-03-06 12:08:00,1
2019-03-06 12:09:00,1
2019-03-06 13:29:00,2
2019-03-06 15:25:00,1
2019-03-06 15:47:00,1
2019-03-06 16:20:00,1
2019-03-06 17:01:00,1
2019-03-06 18:37:00,1
2019-03-06 19:33:00,1
2019-03-06 19:34:00,1
2019-03-06 19:35:00,2
2019-03-06 19:36:00,1
2019-03-06 20:31:00,1
2019-03-06 22:28:00,1
2019-03-06 22:33:00,1
2019-03-06 22:48:00,1
