18,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=# AND s.mjd=# AND s.fiberid=#)"
2019-03-06 01:05:00,1
2019-03-06 01:06:00,1
2019-03-06 01:10:00,1
2019-03-06 01:15:00,1
2019-03-06 01:21:00,1
2019-03-06 01:27:00,1
2019-03-06 01:49:00,1
2019-03-06 01:58:00,1
2019-03-06 02:30:00,1
2019-03-06 02:38:00,1
2019-03-06 02:43:00,1
2019-03-06 02:47:00,1
2019-03-06 02:51:00,1
2019-03-06 05:12:00,1
2019-03-06 05:20:00,1
2019-03-06 05:21:00,1
2019-03-06 05:35:00,1
2019-03-06 05:43:00,1
