20,select * from galSpecLine where specObjId=#
2019-03-06 00:35:00,1
2019-03-06 02:55:00,1
2019-03-06 03:41:00,1
2019-03-06 03:44:00,1
2019-03-06 06:42:00,1
2019-03-06 07:04:00,1
2019-03-06 07:45:00,1
2019-03-06 09:30:00,1
2019-03-06 10:33:00,1
2019-03-06 11:12:00,1
2019-03-06 11:47:00,1
2019-03-06 12:00:00,1
2019-03-06 12:29:00,1
2019-03-06 17:06:00,1
2019-03-06 19:37:00,1
2019-03-06 19:39:00,1
2019-03-06 20:34:00,1
2019-03-06 20:56:00,1
2019-03-06 21:34:00,1
2019-03-06 22:05:00,1
