210,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-03-06 00:58:00,1
2019-03-06 01:12:00,9
2019-03-06 01:56:00,18
2019-03-06 01:57:00,1
2019-03-06 02:02:00,1
2019-03-06 02:26:00,9
2019-03-06 02:29:00,1
2019-03-06 02:30:00,1
2019-03-06 02:32:00,18
2019-03-06 02:35:00,9
2019-03-06 02:54:00,9
2019-03-06 02:59:00,1
2019-03-06 03:59:00,1
2019-03-06 04:51:00,1
2019-03-06 04:58:00,1
2019-03-06 05:19:00,9
2019-03-06 05:20:00,9
2019-03-06 05:58:00,1
2019-03-06 06:15:00,1
2019-03-06 06:16:00,1
2019-03-06 06:19:00,1
2019-03-06 06:20:00,1
2019-03-06 06:21:00,1
2019-03-06 06:58:00,1
2019-03-06 07:58:00,1
2019-03-06 08:08:00,9
2019-03-06 08:58:00,1
2019-03-06 09:59:00,1
2019-03-06 10:03:00,1
2019-03-06 10:56:00,1
2019-03-06 11:48:00,9
2019-03-06 11:58:00,1
2019-03-06 12:28:00,1
2019-03-06 12:29:00,8
2019-03-06 12:58:00,1
2019-03-06 13:42:00,9
2019-03-06 13:52:00,9
2019-03-06 13:58:00,1
2019-03-06 14:59:00,1
2019-03-06 15:00:00,9
2019-03-06 15:27:00,9
2019-03-06 15:56:00,9
2019-03-06 15:59:00,1
2019-03-06 16:58:00,1
2019-03-06 17:48:00,1
2019-03-06 17:56:00,9
2019-03-06 17:58:00,1
2019-03-06 18:32:00,9
2019-03-06 18:58:00,1
