1,"SELECT R.objiD, R.ra, R.dec, R.ext, m.* INTO Xmatch FROM Rosat as R, lrgs as m WHERE   (R.ra-m.ra)*(R.ra-m.ra)<# AND   (R.dec-m.dec)*(R.dec-m.dec)<# AND   R.ext > # ORDER BY m.objID"
2019-03-06 12:12:00,1
