68,select distinct parent from DBViewCols where viewname=&&&
2019-10-28 03:11:00,1
2019-10-28 03:12:00,1
2019-10-28 04:09:00,1
2019-10-28 04:13:00,3
2019-10-28 05:20:00,2
2019-10-28 06:53:00,1
2019-10-28 08:11:00,2
2019-10-28 08:18:00,1
2019-10-28 08:52:00,4
2019-10-28 10:04:00,3
2019-10-28 10:06:00,1
2019-10-28 10:11:00,1
2019-10-28 10:34:00,1
2019-10-28 10:38:00,1
2019-10-28 10:39:00,1
2019-10-28 10:41:00,5
2019-10-28 10:57:00,1
2019-10-28 12:46:00,4
2019-10-28 12:54:00,1
2019-10-28 13:14:00,1
2019-10-28 13:41:00,1
2019-10-28 13:47:00,1
2019-10-28 15:19:00,1
2019-10-28 16:31:00,1
2019-10-28 16:40:00,1
2019-10-28 16:50:00,1
2019-10-28 16:55:00,1
2019-10-28 16:58:00,1
2019-10-28 16:59:00,2
2019-10-28 19:18:00,1
2019-10-28 20:16:00,1
2019-10-28 20:27:00,1
2019-10-28 20:43:00,1
2019-10-28 20:58:00,1
2019-10-28 21:15:00,4
2019-10-28 21:33:00,1
2019-10-28 22:09:00,4
2019-10-28 22:28:00,3
2019-10-28 22:29:00,5
