1,"SELECT sp.objid,sp.ra,sp.dec, sp.class, sp.z as redshift FROM SpecPhoto AS sp JOIN apogeeOBJECT WHERE z ># AND z < # AND class = GALAXY&&&"
2019-10-28 20:32:00,1
