2,"SELECT a.k ,sp.objid,sp.ra,sp.dec, sp.class, sp.z as redshift FROM SpecPhoto AS sp JOIN apogeeOBJECT as a WHERE z ># AND z < # AND class = GALAXY&&&"
2019-10-28 20:25:00,2
