35,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-10-28 00:03:00,1
2019-10-28 00:05:00,1
2019-10-28 00:08:00,1
2019-10-28 00:10:00,1
2019-10-28 00:11:00,1
2019-10-28 00:13:00,1
2019-10-28 00:17:00,1
2019-10-28 00:19:00,1
2019-10-28 00:21:00,1
2019-10-28 00:23:00,1
2019-10-28 00:26:00,1
2019-10-28 00:29:00,1
2019-10-28 00:31:00,1
2019-10-28 00:32:00,1
2019-10-28 00:35:00,1
2019-10-28 00:37:00,1
2019-10-28 00:39:00,1
2019-10-28 00:41:00,1
2019-10-28 00:44:00,1
2019-10-28 00:45:00,1
2019-10-28 00:47:00,1
2019-10-28 00:50:00,1
2019-10-28 00:51:00,1
2019-10-28 00:54:00,1
2019-10-28 04:36:00,1
2019-10-28 04:38:00,1
2019-10-28 04:39:00,1
2019-10-28 04:41:00,1
2019-10-28 04:42:00,1
2019-10-28 04:50:00,1
2019-10-28 04:51:00,1
2019-10-28 04:53:00,2
2019-10-28 04:55:00,1
2019-10-28 05:02:00,1
