73,"SELECT TOP # rerun, camcol, field FROM PhotoObj WHERE ra BETWEEN # and # AND dec BETWEEN # and #"
2019-10-28 00:15:00,1
2019-10-28 03:35:00,1
2019-10-28 07:20:00,1
2019-10-28 07:24:00,15
2019-10-28 10:35:00,3
2019-10-28 11:10:00,1
2019-10-28 11:15:00,1
2019-10-28 11:45:00,11
2019-10-28 12:35:00,3
2019-10-28 12:40:00,1
2019-10-28 12:42:00,4
2019-10-28 13:45:00,1
2019-10-28 13:47:00,1
2019-10-28 14:25:00,2
2019-10-28 15:20:00,4
2019-10-28 15:30:00,11
2019-10-28 16:45:00,1
2019-10-28 16:47:00,2
2019-10-28 17:10:00,9
