428,select * from dbo.fDocColumns(&&&)
2019-10-28 00:04:00,1
2019-10-28 00:10:00,2
2019-10-28 00:13:00,3
2019-10-28 00:50:00,3
2019-10-28 00:57:00,3
2019-10-28 00:59:00,2
2019-10-28 01:05:00,2
2019-10-28 01:31:00,2
2019-10-28 01:48:00,2
2019-10-28 02:01:00,2
2019-10-28 02:23:00,3
2019-10-28 02:30:00,3
2019-10-28 02:34:00,2
2019-10-28 03:59:00,3
2019-10-28 04:09:00,1
2019-10-28 04:13:00,4
2019-10-28 04:36:00,3
2019-10-28 04:38:00,3
2019-10-28 04:45:00,3
2019-10-28 04:50:00,2
2019-10-28 05:00:00,1
2019-10-28 05:15:00,2
2019-10-28 05:20:00,2
2019-10-28 05:34:00,3
2019-10-28 05:41:00,1
2019-10-28 05:44:00,6
2019-10-28 05:54:00,2
2019-10-28 06:00:00,1
2019-10-28 06:02:00,3
2019-10-28 06:13:00,3
2019-10-28 06:24:00,1
2019-10-28 06:26:00,1
2019-10-28 06:31:00,5
2019-10-28 06:33:00,2
2019-10-28 06:34:00,2
2019-10-28 06:35:00,1
2019-10-28 06:36:00,2
2019-10-28 06:37:00,3
2019-10-28 06:57:00,1
2019-10-28 07:01:00,2
2019-10-28 07:07:00,3
2019-10-28 07:12:00,2
2019-10-28 07:23:00,1
2019-10-28 07:24:00,3
2019-10-28 08:06:00,3
2019-10-28 08:11:00,1
2019-10-28 08:13:00,2
2019-10-28 08:17:00,3
2019-10-28 08:32:00,2
2019-10-28 08:33:00,1
2019-10-28 08:52:00,4
2019-10-28 08:54:00,2
2019-10-28 09:03:00,3
2019-10-28 09:06:00,1
2019-10-28 09:25:00,1
2019-10-28 09:28:00,1
2019-10-28 09:33:00,2
2019-10-28 09:37:00,1
2019-10-28 09:42:00,2
2019-10-28 09:59:00,1
2019-10-28 10:00:00,1
2019-10-28 10:02:00,7
2019-10-28 10:09:00,2
2019-10-28 10:13:00,1
2019-10-28 10:16:00,1
2019-10-28 10:40:00,1
2019-10-28 10:41:00,8
2019-10-28 10:42:00,1
2019-10-28 10:52:00,2
2019-10-28 10:53:00,4
2019-10-28 10:57:00,1
2019-10-28 11:00:00,2
2019-10-28 11:04:00,2
2019-10-28 11:08:00,2
2019-10-28 11:11:00,2
2019-10-28 11:18:00,4
2019-10-28 11:20:00,2
2019-10-28 11:22:00,2
2019-10-28 11:37:00,3
2019-10-28 11:40:00,2
2019-10-28 11:48:00,1
2019-10-28 11:56:00,3
2019-10-28 12:01:00,3
2019-10-28 12:04:00,2
2019-10-28 12:15:00,6
2019-10-28 12:31:00,1
2019-10-28 12:36:00,2
2019-10-28 12:38:00,3
2019-10-28 12:45:00,1
2019-10-28 12:46:00,2
2019-10-28 12:50:00,2
2019-10-28 13:13:00,2
2019-10-28 13:14:00,1
2019-10-28 13:22:00,2
2019-10-28 13:36:00,1
2019-10-28 13:38:00,3
2019-10-28 14:08:00,1
2019-10-28 14:09:00,3
2019-10-28 14:11:00,2
2019-10-28 14:20:00,1
2019-10-28 14:26:00,2
2019-10-28 14:56:00,3
2019-10-28 15:03:00,1
2019-10-28 15:14:00,3
2019-10-28 15:18:00,4
2019-10-28 15:19:00,1
2019-10-28 15:20:00,2
2019-10-28 15:21:00,3
2019-10-28 15:24:00,3
2019-10-28 15:31:00,2
2019-10-28 15:36:00,1
2019-10-28 15:42:00,2
2019-10-28 15:43:00,2
2019-10-28 15:45:00,1
2019-10-28 15:46:00,1
2019-10-28 15:48:00,3
2019-10-28 15:50:00,1
2019-10-28 15:52:00,3
2019-10-28 15:53:00,2
2019-10-28 15:54:00,1
2019-10-28 16:07:00,1
2019-10-28 16:12:00,1
2019-10-28 16:16:00,2
2019-10-28 16:18:00,4
2019-10-28 16:19:00,1
2019-10-28 16:22:00,1
2019-10-28 16:25:00,2
2019-10-28 16:26:00,1
2019-10-28 16:31:00,1
2019-10-28 16:40:00,1
2019-10-28 16:55:00,1
2019-10-28 16:58:00,2
2019-10-28 16:59:00,6
2019-10-28 17:01:00,1
2019-10-28 17:12:00,1
2019-10-28 17:13:00,4
2019-10-28 17:14:00,2
2019-10-28 17:16:00,2
2019-10-28 17:25:00,2
2019-10-28 17:29:00,3
2019-10-28 17:32:00,1
2019-10-28 17:36:00,1
2019-10-28 17:48:00,1
2019-10-28 17:58:00,3
2019-10-28 17:59:00,1
2019-10-28 18:17:00,5
2019-10-28 18:18:00,4
2019-10-28 18:20:00,2
2019-10-28 18:21:00,4
2019-10-28 18:28:00,3
2019-10-28 18:34:00,3
2019-10-28 18:37:00,2
2019-10-28 18:38:00,4
2019-10-28 18:39:00,3
2019-10-28 18:50:00,1
2019-10-28 18:53:00,3
2019-10-28 19:02:00,3
2019-10-28 19:05:00,1
2019-10-28 19:18:00,3
2019-10-28 19:31:00,7
2019-10-28 19:36:00,1
2019-10-28 19:44:00,2
2019-10-28 20:01:00,6
2019-10-28 20:23:00,2
2019-10-28 20:58:00,2
2019-10-28 21:03:00,1
2019-10-28 21:07:00,3
2019-10-28 21:15:00,4
2019-10-28 21:27:00,2
2019-10-28 21:33:00,4
2019-10-28 21:35:00,3
2019-10-28 22:09:00,6
2019-10-28 22:15:00,3
2019-10-28 22:25:00,5
2019-10-28 22:28:00,4
2019-10-28 22:29:00,6
2019-10-28 22:50:00,2
2019-10-28 23:11:00,3
2019-10-28 23:18:00,1
2019-10-28 23:21:00,1
2019-10-28 23:25:00,2
2019-10-28 23:31:00,2
2019-10-28 23:39:00,4
