1,"SELECT sp.objid,sp.ra,sp.dec, sp.class, sp.z FROM SpecPhoto AS sp JOIN specobjectall as spa WHERE z ># AND z < # AND class = GALAXY&&&"
2019-10-28 20:35:00,1
