2,"SELECT TOP # run,            camCol,   rerun,   field,   objID,   u, g, r, i, z,   ra, dec   		-- Just get some basic quantities FROM PhotoPrimary	-- From all primary detections, regardless of class WHERE  u - g < #   and  g - r < #   and  r - i > #    and  i - z > #   	-- that meet the color criteria"
2019-10-28 06:40:00,2
