14464,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-13 00:00:00,32
2019-10-13 00:01:00,42
2019-10-13 00:02:00,3
2019-10-13 00:06:00,1
2019-10-13 00:08:00,15
2019-10-13 00:09:00,7
2019-10-13 00:10:00,30
2019-10-13 00:11:00,43
2019-10-13 00:12:00,3
2019-10-13 00:16:00,1
2019-10-13 00:18:00,15
2019-10-13 00:19:00,7
2019-10-13 00:20:00,30
2019-10-13 00:21:00,43
2019-10-13 00:22:00,3
2019-10-13 00:26:00,1
2019-10-13 00:28:00,15
2019-10-13 00:29:00,7
2019-10-13 00:30:00,29
2019-10-13 00:31:00,45
2019-10-13 00:32:00,3
2019-10-13 00:36:00,1
2019-10-13 00:38:00,15
2019-10-13 00:39:00,7
2019-10-13 00:40:00,29
2019-10-13 00:41:00,44
2019-10-13 00:42:00,3
2019-10-13 00:46:00,1
2019-10-13 00:48:00,15
2019-10-13 00:49:00,7
2019-10-13 00:50:00,29
2019-10-13 00:51:00,44
2019-10-13 00:52:00,3
2019-10-13 00:56:00,1
2019-10-13 00:58:00,15
2019-10-13 00:59:00,7
2019-10-13 01:00:00,29
2019-10-13 01:01:00,40
2019-10-13 01:02:00,7
2019-10-13 01:06:00,1
2019-10-13 01:08:00,15
2019-10-13 01:09:00,7
2019-10-13 01:10:00,29
2019-10-13 01:11:00,40
2019-10-13 01:12:00,7
2019-10-13 01:16:00,1
2019-10-13 01:18:00,15
2019-10-13 01:19:00,7
2019-10-13 01:20:00,29
2019-10-13 01:21:00,41
2019-10-13 01:22:00,7
2019-10-13 01:26:00,1
2019-10-13 01:28:00,15
2019-10-13 01:29:00,7
2019-10-13 01:30:00,29
2019-10-13 01:31:00,40
2019-10-13 01:32:00,7
2019-10-13 01:36:00,1
2019-10-13 01:38:00,15
2019-10-13 01:39:00,7
2019-10-13 01:40:00,29
2019-10-13 01:41:00,40
2019-10-13 01:42:00,7
2019-10-13 01:46:00,1
2019-10-13 01:48:00,15
2019-10-13 01:49:00,7
2019-10-13 01:50:00,46
2019-10-13 01:51:00,41
2019-10-13 01:52:00,7
2019-10-13 01:56:00,1
2019-10-13 01:59:00,7
2019-10-13 02:00:00,44
2019-10-13 02:01:00,40
2019-10-13 02:02:00,7
2019-10-13 02:06:00,1
2019-10-13 02:09:00,7
2019-10-13 02:10:00,44
2019-10-13 02:11:00,40
2019-10-13 02:12:00,7
2019-10-13 02:16:00,1
2019-10-13 02:19:00,7
2019-10-13 02:20:00,44
2019-10-13 02:21:00,40
2019-10-13 02:22:00,7
2019-10-13 02:26:00,1
2019-10-13 02:29:00,7
2019-10-13 02:30:00,44
2019-10-13 02:31:00,40
2019-10-13 02:32:00,7
2019-10-13 02:36:00,1
2019-10-13 02:39:00,7
2019-10-13 02:40:00,44
2019-10-13 02:41:00,40
2019-10-13 02:42:00,7
2019-10-13 02:46:00,1
2019-10-13 02:49:00,8
2019-10-13 02:50:00,44
2019-10-13 02:51:00,40
2019-10-13 02:52:00,7
2019-10-13 02:56:00,1
2019-10-13 02:59:00,7
2019-10-13 03:00:00,44
2019-10-13 03:01:00,40
2019-10-13 03:02:00,7
2019-10-13 03:06:00,1
2019-10-13 03:09:00,8
2019-10-13 03:10:00,44
2019-10-13 03:11:00,40
2019-10-13 03:12:00,7
2019-10-13 03:16:00,1
2019-10-13 03:19:00,8
2019-10-13 03:20:00,44
2019-10-13 03:21:00,40
2019-10-13 03:22:00,7
2019-10-13 03:26:00,1
2019-10-13 03:29:00,8
2019-10-13 03:30:00,44
2019-10-13 03:31:00,43
2019-10-13 03:32:00,7
2019-10-13 03:36:00,1
2019-10-13 03:39:00,7
2019-10-13 03:40:00,44
2019-10-13 03:41:00,42
2019-10-13 03:42:00,7
2019-10-13 03:46:00,1
2019-10-13 03:49:00,8
2019-10-13 03:50:00,43
2019-10-13 03:51:00,41
2019-10-13 03:52:00,8
2019-10-13 03:56:00,1
2019-10-13 03:59:00,7
2019-10-13 04:00:00,44
2019-10-13 04:01:00,40
2019-10-13 04:02:00,7
2019-10-13 04:06:00,1
2019-10-13 04:09:00,7
2019-10-13 04:10:00,43
2019-10-13 04:11:00,41
2019-10-13 04:12:00,7
2019-10-13 04:16:00,1
2019-10-13 04:19:00,7
2019-10-13 04:20:00,43
2019-10-13 04:21:00,43
2019-10-13 04:22:00,7
2019-10-13 04:26:00,1
2019-10-13 04:29:00,7
2019-10-13 04:30:00,47
2019-10-13 04:31:00,43
2019-10-13 04:32:00,7
2019-10-13 04:36:00,1
2019-10-13 04:39:00,7
2019-10-13 04:40:00,43
2019-10-13 04:41:00,41
2019-10-13 04:42:00,7
2019-10-13 04:46:00,1
2019-10-13 04:49:00,7
2019-10-13 04:50:00,43
2019-10-13 04:51:00,41
2019-10-13 04:52:00,7
2019-10-13 04:56:00,1
2019-10-13 04:59:00,7
2019-10-13 05:00:00,43
2019-10-13 05:01:00,42
2019-10-13 05:02:00,7
2019-10-13 05:06:00,1
2019-10-13 05:09:00,7
2019-10-13 05:10:00,43
2019-10-13 05:11:00,43
2019-10-13 05:12:00,7
2019-10-13 05:16:00,1
2019-10-13 05:19:00,7
2019-10-13 05:20:00,43
2019-10-13 05:21:00,46
2019-10-13 05:22:00,7
2019-10-13 05:26:00,1
2019-10-13 05:29:00,7
