163,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-10-13 00:45:00,1
2019-10-13 01:45:00,1
2019-10-13 01:53:00,1
2019-10-13 02:45:00,1
2019-10-13 03:45:00,1
2019-10-13 04:45:00,1
2019-10-13 04:59:00,9
2019-10-13 05:45:00,1
2019-10-13 05:58:00,7
2019-10-13 05:59:00,7
2019-10-13 06:46:00,1
2019-10-13 07:45:00,1
2019-10-13 08:45:00,1
2019-10-13 08:54:00,7
2019-10-13 08:58:00,7
2019-10-13 09:45:00,1
2019-10-13 10:45:00,1
2019-10-13 11:15:00,1
2019-10-13 11:42:00,7
2019-10-13 11:45:00,1
2019-10-13 11:56:00,9
2019-10-13 11:57:00,12
2019-10-13 12:45:00,1
2019-10-13 13:45:00,1
2019-10-13 14:16:00,1
2019-10-13 14:45:00,1
2019-10-13 15:06:00,18
2019-10-13 15:09:00,2
2019-10-13 15:10:00,1
2019-10-13 15:14:00,1
2019-10-13 15:23:00,1
2019-10-13 15:45:00,1
2019-10-13 15:57:00,9
2019-10-13 16:43:00,2
2019-10-13 16:44:00,7
2019-10-13 16:45:00,6
2019-10-13 16:46:00,4
2019-10-13 17:01:00,1
2019-10-13 17:02:00,1
2019-10-13 17:07:00,1
2019-10-13 17:09:00,1
2019-10-13 17:10:00,1
2019-10-13 17:13:00,1
2019-10-13 17:15:00,1
2019-10-13 17:45:00,1
2019-10-13 18:21:00,9
2019-10-13 18:43:00,7
2019-10-13 18:44:00,2
2019-10-13 18:45:00,1
2019-10-13 19:45:00,1
