35,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID  AND p.u BETWEEN # AND # AND p.g BETWEEN # AND # AND p.r BETWEEN # AND # AND p.i BETWEEN # AND # AND p.z BETWEEN # AND #"
2019-10-13 13:31:00,1
2019-10-13 13:33:00,1
2019-10-13 13:34:00,1
2019-10-13 13:35:00,1
2019-10-13 13:36:00,1
2019-10-13 13:42:00,1
2019-10-13 13:48:00,1
2019-10-13 13:53:00,1
2019-10-13 13:58:00,1
2019-10-13 14:04:00,1
2019-10-13 14:05:00,1
2019-10-13 14:06:00,1
2019-10-13 14:08:00,1
2019-10-13 14:10:00,1
2019-10-13 14:11:00,1
2019-10-13 14:12:00,1
2019-10-13 14:13:00,1
2019-10-13 14:14:00,1
2019-10-13 14:15:00,1
2019-10-13 14:16:00,1
2019-10-13 14:17:00,1
2019-10-13 14:18:00,1
2019-10-13 14:19:00,1
2019-10-13 14:21:00,1
2019-10-13 14:22:00,1
2019-10-13 14:23:00,1
2019-10-13 14:24:00,1
2019-10-13 14:25:00,1
2019-10-13 14:26:00,1
2019-10-13 14:28:00,1
2019-10-13 14:30:00,1
2019-10-13 14:32:00,1
2019-10-13 14:34:00,1
2019-10-13 14:35:00,1
2019-10-13 14:36:00,1
