218,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-10-13 00:37:00,1
2019-10-13 00:57:00,1
2019-10-13 01:01:00,1
2019-10-13 01:11:00,1
2019-10-13 01:24:00,1
2019-10-13 01:26:00,1
2019-10-13 01:28:00,1
2019-10-13 01:42:00,1
2019-10-13 01:56:00,1
2019-10-13 02:08:00,1
2019-10-13 02:41:00,1
2019-10-13 02:44:00,1
2019-10-13 03:00:00,1
2019-10-13 03:17:00,1
2019-10-13 03:27:00,1
2019-10-13 03:28:00,1
2019-10-13 03:32:00,1
2019-10-13 03:41:00,1
2019-10-13 03:43:00,1
2019-10-13 04:09:00,1
2019-10-13 04:13:00,1
2019-10-13 04:25:00,1
2019-10-13 04:31:00,1
2019-10-13 04:37:00,1
2019-10-13 04:45:00,1
2019-10-13 04:46:00,1
2019-10-13 04:48:00,1
2019-10-13 05:06:00,1
2019-10-13 05:22:00,1
2019-10-13 05:23:00,1
2019-10-13 05:49:00,1
2019-10-13 05:50:00,1
2019-10-13 05:54:00,1
2019-10-13 05:57:00,1
2019-10-13 06:17:00,1
2019-10-13 06:20:00,1
2019-10-13 06:21:00,1
2019-10-13 06:30:00,1
2019-10-13 06:33:00,1
2019-10-13 06:35:00,1
2019-10-13 06:45:00,1
2019-10-13 06:46:00,1
2019-10-13 06:50:00,1
2019-10-13 07:02:00,1
2019-10-13 07:11:00,1
2019-10-13 07:13:00,1
2019-10-13 07:15:00,1
2019-10-13 07:24:00,1
2019-10-13 07:35:00,1
2019-10-13 07:37:00,1
2019-10-13 07:39:00,1
2019-10-13 07:55:00,1
2019-10-13 07:58:00,1
2019-10-13 08:02:00,1
2019-10-13 08:09:00,1
2019-10-13 08:11:00,1
2019-10-13 08:23:00,1
2019-10-13 08:40:00,1
2019-10-13 08:44:00,1
2019-10-13 08:49:00,1
2019-10-13 09:07:00,1
2019-10-13 09:13:00,1
2019-10-13 09:28:00,1
2019-10-13 09:31:00,1
2019-10-13 09:59:00,1
2019-10-13 10:11:00,1
2019-10-13 10:18:00,1
2019-10-13 10:26:00,1
2019-10-13 10:28:00,1
2019-10-13 10:34:00,1
2019-10-13 10:48:00,1
2019-10-13 10:52:00,1
2019-10-13 10:54:00,1
2019-10-13 10:59:00,1
2019-10-13 11:07:00,1
2019-10-13 11:08:00,1
2019-10-13 11:10:00,1
2019-10-13 11:13:00,1
2019-10-13 11:17:00,1
2019-10-13 11:21:00,1
2019-10-13 11:27:00,1
2019-10-13 11:29:00,1
2019-10-13 11:32:00,1
2019-10-13 11:43:00,1
2019-10-13 11:49:00,1
2019-10-13 11:54:00,1
2019-10-13 11:56:00,1
2019-10-13 12:06:00,1
2019-10-13 12:11:00,1
2019-10-13 12:14:00,1
2019-10-13 12:16:00,1
2019-10-13 12:20:00,1
2019-10-13 12:22:00,1
2019-10-13 12:25:00,1
2019-10-13 12:26:00,1
2019-10-13 12:30:00,1
2019-10-13 12:37:00,1
2019-10-13 12:40:00,1
2019-10-13 12:44:00,1
2019-10-13 12:48:00,1
2019-10-13 12:49:00,1
2019-10-13 12:53:00,1
2019-10-13 13:00:00,1
2019-10-13 13:06:00,1
2019-10-13 13:07:00,1
2019-10-13 13:13:00,1
2019-10-13 13:21:00,1
2019-10-13 13:29:00,1
2019-10-13 13:31:00,1
2019-10-13 13:35:00,1
2019-10-13 13:37:00,1
2019-10-13 13:44:00,1
2019-10-13 13:46:00,1
2019-10-13 13:50:00,1
2019-10-13 13:55:00,1
2019-10-13 14:00:00,1
2019-10-13 14:04:00,1
2019-10-13 14:05:00,1
2019-10-13 14:07:00,1
2019-10-13 14:13:00,1
2019-10-13 14:14:00,1
2019-10-13 14:23:00,1
2019-10-13 14:27:00,1
2019-10-13 14:30:00,1
2019-10-13 14:36:00,1
2019-10-13 14:38:00,1
2019-10-13 14:43:00,1
2019-10-13 14:45:00,1
2019-10-13 14:46:00,1
2019-10-13 14:55:00,1
2019-10-13 14:57:00,1
2019-10-13 15:05:00,1
2019-10-13 15:28:00,1
2019-10-13 15:32:00,1
2019-10-13 15:36:00,1
2019-10-13 15:42:00,1
2019-10-13 15:45:00,1
2019-10-13 15:49:00,1
