1329,"SELECT  &&& + cast(p.apstar_id as varchar(#)) + &&& + cast(p.apstar_id as varchar(#)) + &&& as apstar_id,    p.apogee_id,p.ra, p.dec, p.glon, p.glat,    p.vhelio_avg,p.vscatter,    a.teff,a.logg,a.metals    FROM apogeeStar p    JOIN fGetNearbyApogeeStarEq(#,#,#) n on p.apstar_id=n.apstar_id    JOIN aspcapStar a on a.apstar_id = p.apstar_id"
2019-10-13 00:01:00,1
2019-10-13 00:02:00,1
2019-10-13 00:05:00,1
2019-10-13 00:07:00,6
2019-10-13 00:11:00,1
2019-10-13 00:12:00,1
2019-10-13 00:15:00,1
2019-10-13 00:17:00,6
2019-10-13 00:21:00,1
2019-10-13 00:22:00,1
2019-10-13 00:25:00,1
2019-10-13 00:27:00,6
2019-10-13 00:31:00,1
2019-10-13 00:32:00,1
2019-10-13 00:35:00,1
2019-10-13 00:37:00,6
2019-10-13 00:41:00,1
2019-10-13 00:42:00,1
2019-10-13 00:45:00,1
2019-10-13 00:47:00,6
2019-10-13 00:51:00,1
2019-10-13 00:52:00,1
2019-10-13 00:55:00,1
2019-10-13 00:57:00,6
2019-10-13 01:01:00,1
2019-10-13 01:02:00,1
2019-10-13 01:05:00,1
2019-10-13 01:07:00,6
2019-10-13 01:11:00,1
2019-10-13 01:12:00,1
2019-10-13 01:15:00,1
2019-10-13 01:17:00,6
2019-10-13 01:21:00,1
2019-10-13 01:22:00,1
2019-10-13 01:25:00,1
2019-10-13 01:27:00,6
2019-10-13 01:31:00,1
2019-10-13 01:32:00,1
2019-10-13 01:35:00,1
2019-10-13 01:37:00,6
2019-10-13 01:41:00,1
2019-10-13 01:42:00,1
2019-10-13 01:46:00,1
2019-10-13 01:49:00,12
2019-10-13 01:51:00,1
2019-10-13 01:52:00,1
2019-10-13 01:59:00,7
2019-10-13 02:01:00,1
2019-10-13 02:02:00,1
2019-10-13 02:09:00,7
2019-10-13 02:11:00,1
2019-10-13 02:12:00,1
2019-10-13 02:19:00,7
2019-10-13 02:21:00,1
2019-10-13 02:22:00,1
2019-10-13 02:29:00,7
2019-10-13 02:31:00,1
2019-10-13 02:32:00,1
2019-10-13 02:39:00,7
2019-10-13 02:41:00,1
2019-10-13 02:42:00,1
2019-10-13 02:49:00,7
2019-10-13 02:51:00,1
2019-10-13 02:52:00,1
2019-10-13 02:59:00,7
2019-10-13 03:01:00,1
2019-10-13 03:02:00,1
2019-10-13 03:09:00,7
2019-10-13 03:11:00,1
2019-10-13 03:12:00,1
2019-10-13 03:19:00,7
2019-10-13 03:21:00,1
2019-10-13 03:22:00,1
2019-10-13 03:29:00,7
2019-10-13 03:31:00,1
2019-10-13 03:32:00,1
2019-10-13 03:39:00,7
2019-10-13 03:41:00,1
2019-10-13 03:42:00,1
2019-10-13 03:49:00,7
2019-10-13 03:51:00,1
2019-10-13 03:52:00,1
2019-10-13 03:59:00,7
2019-10-13 04:01:00,1
2019-10-13 04:02:00,1
2019-10-13 04:09:00,7
2019-10-13 04:11:00,1
2019-10-13 04:12:00,1
2019-10-13 04:19:00,7
2019-10-13 04:21:00,1
2019-10-13 04:22:00,1
2019-10-13 04:29:00,7
2019-10-13 04:31:00,1
2019-10-13 04:32:00,1
2019-10-13 04:39:00,7
2019-10-13 04:41:00,1
2019-10-13 04:42:00,1
2019-10-13 04:49:00,4
2019-10-13 04:50:00,3
2019-10-13 04:51:00,1
2019-10-13 04:52:00,1
2019-10-13 04:59:00,4
2019-10-13 05:00:00,3
2019-10-13 05:01:00,1
2019-10-13 05:02:00,1
2019-10-13 05:09:00,4
2019-10-13 05:10:00,3
2019-10-13 05:11:00,1
2019-10-13 05:12:00,1
2019-10-13 05:19:00,4
2019-10-13 05:20:00,3
2019-10-13 05:21:00,1
2019-10-13 05:22:00,1
2019-10-13 05:29:00,4
2019-10-13 05:30:00,3
2019-10-13 05:31:00,1
2019-10-13 05:32:00,1
2019-10-13 05:39:00,4
2019-10-13 05:40:00,3
2019-10-13 05:41:00,1
2019-10-13 05:42:00,1
2019-10-13 05:49:00,4
2019-10-13 05:50:00,3
2019-10-13 05:51:00,1
2019-10-13 05:52:00,1
2019-10-13 05:59:00,4
2019-10-13 06:00:00,3
2019-10-13 06:01:00,1
2019-10-13 06:02:00,1
2019-10-13 06:09:00,4
2019-10-13 06:10:00,3
2019-10-13 06:11:00,1
2019-10-13 06:12:00,1
2019-10-13 06:19:00,4
2019-10-13 06:20:00,3
2019-10-13 06:21:00,1
2019-10-13 06:22:00,1
2019-10-13 06:29:00,4
2019-10-13 06:30:00,3
2019-10-13 06:31:00,1
2019-10-13 06:32:00,1
2019-10-13 06:39:00,4
2019-10-13 06:40:00,3
2019-10-13 06:41:00,1
2019-10-13 06:42:00,1
2019-10-13 06:49:00,4
2019-10-13 06:50:00,3
2019-10-13 06:51:00,1
2019-10-13 06:52:00,1
2019-10-13 06:59:00,4
2019-10-13 07:00:00,3
