32,select * from fDocFunctionParams(&&&)
2019-10-13 00:12:00,12
2019-10-13 00:39:00,1
2019-10-13 01:51:00,1
2019-10-13 02:35:00,1
2019-10-13 04:01:00,1
2019-10-13 07:03:00,1
2019-10-13 10:01:00,1
2019-10-13 10:07:00,1
2019-10-13 12:09:00,1
2019-10-13 13:33:00,1
2019-10-13 15:00:00,1
2019-10-13 15:22:00,1
2019-10-13 17:48:00,1
2019-10-13 19:01:00,1
2019-10-13 21:04:00,1
2019-10-13 21:29:00,1
2019-10-13 21:56:00,1
2019-10-13 23:20:00,1
2019-10-13 23:21:00,1
2019-10-13 23:22:00,1
2019-10-13 23:37:00,1
